"drift_date","drift_number","location","drift_start_time","drift_end_time","duration","mesh_size","Adult_Sockeye_Retained","Jack_Sockeye_Retained","Adult_Chinook_Retained_Ad_P","Adult_Chinook_Retained_Ad_A","Adult_Chinook_Retained_Ad_Unk","Jack_Chinook_Retained_Ad_P","Jack_Chinook_Retained_Ad_A","Jack_Chinook_Retained_Ad_Unk","Coho_Retained_Ad_P","Coho_Retained_Ad_A","Coho_Retained_Ad_Unk","Pink_Retained","Chum_Retained","Steelhead_Retained","Adult_Sockeye_Released","Jack_Sockeye_Released","Adult_Chinook_Released_Ad_P","Adult_Chinook_Released_Ad_A","Adult_Chinook_Released_Ad_Unk","Jack_Chinook_Released_Ad_P","Jack_Chinook_Released_Ad_A","Jack_Chinook_Released_Ad_Unk","Coho_Released_Ad_P","Coho_Released_Ad_A","Coho_Released_Ad_Unk","Pink_Released","Chum_Released","Steelhead_Released","Comments","Adult_Chinook_Retained","Jack_Chinook_Retained","Adult_Chinook_Released","Jack_Chinook_Released","Coho_Retained","Coho_Released","LocationID","MeshId"
2023-08-10,2,"near","0.30624999999999997","0.30833333333333335","2.0833333333333814E-3",5.75,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up","0","0","0","0","0","0","n",10
2023-08-10,3,"near","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3",8,"1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0","n",17
2023-08-10,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",1
2023-08-10,5,"near","0.80555555555555547","0.80972222222222223","4.1666666666667629E-3",5.25,"0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","3","0","0","0","0","0","n",5
2023-08-10,6,"near","0.82152777777777775","0.82500000000000007","3.4722222222223209E-3",6.75,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",7
2023-08-10,7,"far","0.32708333333333334","0.32916666666666666","2.0833333333333259E-3",5.25,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","f",5
2023-08-11,1,"near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"11","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift. Very dirty water","4","2","0","0","0","0","n",1
2023-08-11,2,"near","0.30624999999999997","0.30972222222222223","3.4722222222222654E-3",5.25,"1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0","n",5
2023-08-11,3,"near","0.31944444444444448","0.32222222222222224","2.7777777777777679E-3",6.75,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up below weir","0","0","0","0","0","0","n",7
2023-08-11,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4.75,"6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0","n",4
2023-08-11,5,"near","0.80625000000000002","0.80833333333333324","2.0833333333332149E-3",5.75,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up at weir","0","0","0","0","0","0","n",10
2023-08-11,6,"near","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",8,"1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","4","0","0","0","0","0","n",17
2023-08-12,1,"near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4.75,"11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",4
2023-08-12,2,"near","0.30624999999999997","0.30972222222222223","3.4722222222222654E-3",5.75,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",10
2023-08-12,3,"near","0.32013888888888892","0.32361111111111113","3.4722222222222099E-3",8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",17
2023-08-12,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","1","0","0","0","0","n",1
2023-08-12,5,"near","0.80694444444444446","0.81041666666666667","3.4722222222222099E-3",5.25,"1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0","n",5
2023-08-12,6,"near","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",6.75,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",7
2023-08-13,1,"near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"6","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","1","0","0","0","0","n",1
2023-08-13,2,"near","0.30833333333333335","0.31180555555555556","3.4722222222222099E-3",5.25,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",5
2023-08-13,3,"near","0.32083333333333336","0.32430555555555557","3.4722222222222099E-3",6.75,"0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0","n",7
2023-08-13,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4.75,"13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",4
2023-08-13,5,"near","0.80694444444444446","0.81041666666666667","3.4722222222222099E-3",5.75,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",10
2023-08-13,6,"near","0.81944444444444453","0.82152777777777775","2.0833333333332149E-3",8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift. Hung up near weir, net trashed","0","0","0","0","0","0","n",17
2023-08-14,1,"near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4.75,"33","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0","n",4
2023-08-14,2,"near","0.30694444444444441","0.31111111111111112","4.1666666666667074E-3",5.75,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",10
2023-08-14,3,"near","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3",8,"6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0","n",17
2023-08-14,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","1","0","0","0","0","n",1
2023-08-14,5,"near","0.80625000000000002","0.80902777777777779","2.7777777777777679E-3",5.25,"6","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","5","0","0","0","0","0","n",5
2023-08-14,6,"near","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",6.75,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",7
2023-08-14,7,"far","0.32847222222222222","0.33055555555555555","2.0833333333333259E-3",5.25,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","f",5
2023-08-15,1,"near","0.29375000000000001","0.29583333333333334","2.0833333333333259E-3",4,"3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up below weir. Net trashed.","0","0","0","0","0","0","n",1
2023-08-15,2,"near","0.30555555555555552","0.30972222222222223","4.1666666666667074E-3",5.25,"12","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","3","0","0","0","0","0","n",5
2023-08-15,3,"near","0.32083333333333336","0.32430555555555557","3.4722222222222099E-3",6.75,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0","n",7
2023-08-15,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4.75,"4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",4
2023-08-15,5,"near","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3",5.75,"0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0","n",10
2023-08-15,6,"near","0.8208333333333333","0.82430555555555562","3.4722222222223209E-3",8,"1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0","n",17
2023-08-16,1,"near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4.75,"37","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift. First Pink","3","0","0","0","0","0","n",4
2023-08-16,2,"near","0.30694444444444441","0.31041666666666667","3.4722222222222654E-3",5.75,"1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","3","0","0","0","0","0","n",10
2023-08-16,3,"near","0.3215277777777778","0.32500000000000001","3.4722222222222099E-3",8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift. 8 foot Sturgeon in net","0","0","0","0","0","0","n",17
2023-08-16,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",1
2023-08-16,5,"near","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3",5.25,"1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0","n",5
2023-08-16,6,"near","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",6.75,"3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","3","0","0","0","0","0","n",7
2023-08-17,1,"near","0.2951388888888889","0.2986111111111111","3.4722222222222099E-3",4,"1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","3","0","0","0","0","0","n",1
2023-08-17,2,"near","0.30694444444444441","0.31041666666666667","3.4722222222222654E-3",5.25,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",5
2023-08-17,3,"near","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3",6.75,"4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0","n",7
2023-08-17,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4.75,"12","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","1","0","0","0","0","n",4
2023-08-17,5,"near","0.80694444444444446","0.81041666666666667","3.4722222222222099E-3",5.75,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",10
2023-08-17,6,"near","0.82152777777777775","0.82500000000000007","3.4722222222223209E-3",8,"0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0","n",17
2023-08-17,7,"far","0.32777777777777778","0.3298611111111111","2.0833333333333259E-3",5.25,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","f",5
2023-08-18,1,"near","0.29305555555555557","0.29652777777777778","3.4722222222222099E-3",4.75,"15","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","1","0","0","0","0","n",4
2023-08-18,2,"near","0.30763888888888891","0.31111111111111112","3.4722222222222099E-3",5.75,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",10
2023-08-18,3,"near","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3",8,"1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0","n",17
2023-08-18,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"36","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good drift fish throughout net","1","0","0","0","0","0","n",1
2023-08-18,5,"near","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3",5.25,"2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0","n",5
2023-08-18,6,"near","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",6.75,"5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0","n",7
2023-08-19,1,"near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"6","2","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","2","0","0","0","0","n",1
2023-08-19,2,"near","0.30694444444444441","0.30902777777777779","2.0833333333333814E-3",5.25,"0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","3","0","0","0","0","n",5
2023-08-19,3,"near","0.31944444444444448","0.32291666666666669","3.4722222222222099E-3",6.75,"1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","5","0","0","0","0","0","n",7
2023-08-19,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4.75,"15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",4
2023-08-19,5,"near","0.80694444444444446","0.81041666666666667","3.4722222222222099E-3",5.75,"1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0","n",10
2023-08-19,6,"near","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",8,"5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",17
2023-08-20,1,"near","0.29305555555555557","0.29652777777777778","3.4722222222222099E-3",4.75,"30","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",4
2023-08-20,2,"near","0.30624999999999997","0.30902777777777779","2.7777777777778234E-3",5.75,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up below weir","0","0","0","0","0","0","n",10
2023-08-20,3,"near","0.32083333333333336","0.32430555555555557","3.4722222222222099E-3",8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",17
2023-08-20,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",1
2023-08-20,5,"near","0.80625000000000002","0.80972222222222223","3.4722222222222099E-3",5.25,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",5
2023-08-20,6,"near","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",6.75,"0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0","n",7
2023-08-21,1,"near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"9","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","1","0","0","0","0","n",1
2023-08-21,2,"near","0.30555555555555552","0.30902777777777779","3.4722222222222654E-3",5.25,"3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0","n",5
2023-08-21,3,"near","0.32013888888888892","0.32361111111111113","3.4722222222222099E-3",6.75,"5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",7
2023-08-21,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4.75,"34","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift, all throughout","1","0","0","0","0","0","n",4
2023-08-21,5,"near","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3",5.75,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",10
2023-08-21,6,"near","0.8208333333333333","0.82430555555555562","3.4722222222223209E-3",8,"4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",17
2023-08-21,7,"far","0.32708333333333334","0.32916666666666666","2.0833333333333259E-3",5.25,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","f",5
2023-08-22,1,"near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4.75,"18","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","1","0","0","0","0","n",4
2023-08-22,2,"near","0.30902777777777779","0.3125","3.4722222222222099E-3",5.75,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",10
2023-08-22,3,"near","0.32083333333333336","0.32430555555555557","3.4722222222222099E-3",8,"2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0","n",17
2023-08-22,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",1
2023-08-22,5,"near","0.80555555555555547","0.80902777777777779","3.4722222222223209E-3",5.25,"17","0","2","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0","n",5
2023-08-22,6,"near","0.81944444444444453","0.82291666666666663","3.4722222222220989E-3",6.75,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",7
2023-08-23,1,"near","0.29444444444444445","0.29791666666666666","3.4722222222222099E-3",4,"33","1","5","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","5","1","0","0","0","0","n",1
2023-08-23,2,"near","0.30555555555555552","0.30902777777777779","3.4722222222222654E-3",5.25,"5","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","1","0","0","0","0","n",5
2023-08-23,3,"near","0.3215277777777778","0.32500000000000001","3.4722222222222099E-3",6.75,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",7
2023-08-23,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4.75,"9","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","5","0","0","0","0","0","n",4
2023-08-23,5,"near","0.80763888888888891","0.81111111111111101","3.4722222222220989E-3",5.75,"0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",10
2023-08-23,6,"near","0.82152777777777775","0.82500000000000007","3.4722222222223209E-3",8,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0","n",17
2023-08-24,4,"near","0.79236111111111107","0.79583333333333339","3.4722222222223209E-3",4,"0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","0","0","0","0","0","0","n",1
2023-08-24,5,"near","0.80694444444444446","0.81041666666666667","3.4722222222222099E-3",5.25,"10","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0","n",5
2023-08-24,6,"near","0.82152777777777775","0.82500000000000007","3.4722222222223209E-3",6.75,"0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0","n",7
2023-08-25,1,"near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"27","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","2","0","0","0","0","0","n",1
2023-08-25,2,"near","0.30624999999999997","0.30972222222222223","3.4722222222222654E-3",5.25,"2","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","3","0","0","0","0","0","n",5
2023-08-25,3,"near","0.32083333333333336","0.32430555555555557","3.4722222222222099E-3",6.75,"0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","1","0","0","0","0","n",7
2023-08-25,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4.75,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","1","0","0","0","0","0","n",4
2023-08-25,5,"near","0.80694444444444446","0.81041666666666667","3.4722222222222099E-3",5.75,"0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift, lots of chinook throughout net","14","0","0","0","0","0","n",10
2023-08-25,6,"near","0.82152777777777775","0.82500000000000007","3.4722222222223209E-3",8,"0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift, 8 foot sturgeon went through net","3","0","0","0","0","0","n",17
2023-08-26,1,"near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4.75,"40","0","4","0","0","1","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","4","1","0","0","0","0","n",4
2023-08-26,2,"near","0.30902777777777779","0.3125","3.4722222222222099E-3",5.75,"0","0","8","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","8","0","0","0","0","0","n",10
2023-08-26,3,"near","0.3","0.30208333333333331","2.0833333333333259E-3",8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up, bad net trashed","0","0","0","0","0","0","n",17
2023-08-26,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4,"13","0","3","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","3","1","0","0","0","0","n",1
2023-08-26,5,"near","0.80763888888888891","0.81111111111111101","3.4722222222220989E-3",5.75,"4","0","3","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","3","0","0","0","0","0","n",10
2023-08-26,6,"near","0.82152777777777775","0.82500000000000007","3.4722222222223209E-3",6.75,"1","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","4","0","0","0","0","0","n",7
2023-08-27,1,"near","0.29166666666666669","0.2951388888888889","3.4722222222222099E-3",4,"21","0","4","0","0","2","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift, fish everywhere","4","2","0","0","0","0","n",1
2023-08-27,2,"near","0.30763888888888891","0.31111111111111112","3.4722222222222099E-3",5.25,"2","0","4","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","4","0","0","0","0","0","n",5
2023-08-27,3,"near","0.3215277777777778","0.32500000000000001","3.4722222222222099E-3",6.75,"0","0","11","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","11","0","0","0","0","0","n",7
2023-08-27,4,"near","0.79166666666666663","0.79513888888888884","3.4722222222222099E-3",4.75,"4","0","7","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Good Drift","7","0","0","0","0","0","n",4
2023-08-27,5,"near","0.80694444444444446","0.80902777777777779","2.0833333333333259E-3",5.75,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Incomplete Drift, hung up","1","0","0","0","0","0","n",10
